source_system,code_set_name,code_value,normalized_value,description,first_seen_test_id,seen_count,observed_test_count,source_endpoint_name,source_field_path,entity_type,derived_field_name,code_set_source
nhtsa_crash,sensor_attachment,8 STRING POT - STRAIGHT UL,8_STRING_POT___STRAIGHT_UL,Derived dictionary value; rebuildable from canonical tables.,134,47,47,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,8 STRING POT - STRAIGHT UR,8_STRING_POT___STRAIGHT_UR,Derived dictionary value; rebuildable from canonical tables.,134,47,47,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ABDOMEN,ABDOMEN,Derived dictionary value; rebuildable from canonical tables.,145,12,7,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ABDOMEN LEFT,ABDOMEN_LEFT,Derived dictionary value; rebuildable from canonical tables.,34,2630,318,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ABDOMEN RIGHT,ABDOMEN_RIGHT,Derived dictionary value; rebuildable from canonical tables.,34,2591,270,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ABDOMEN UPPER,ABDOMEN_UPPER,Derived dictionary value; rebuildable from canonical tables.,34,52,52,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG SQUIB CIRCUIT,AIR_BAG_SQUIB_CIRCUIT,Derived dictionary value; rebuildable from canonical tables.,4,1558,348,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG SQUIB CIRCUIT 1,AIR_BAG_SQUIB_CIRCUIT_1,Derived dictionary value; rebuildable from canonical tables.,2,88,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG SQUIB CIRCUIT 2,AIR_BAG_SQUIB_CIRCUIT_2,Derived dictionary value; rebuildable from canonical tables.,2,52,28,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG TRIP-SWITCH - LEFT,AIR_BAG_TRIP_SWITCH___LEFT,Derived dictionary value; rebuildable from canonical tables.,486,768,211,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG TRIP-SWITCH - RIGHT,AIR_BAG_TRIP_SWITCH___RIGHT,Derived dictionary value; rebuildable from canonical tables.,735,894,187,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,AIR BAG TRIP-SWITCH - ST. COL.,AIR_BAG_TRIP_SWITCH___ST._COL.,Derived dictionary value; rebuildable from canonical tables.,486,437,163,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANKLE - LEFT,ANKLE___LEFT,Derived dictionary value; rebuildable from canonical tables.,34,897,198,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANKLE - RIGHT,ANKLE___RIGHT,Derived dictionary value; rebuildable from canonical tables.,34,885,198,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANTERIOR SUPERIOR ILIAC SPINE LL,ANTERIOR_SUPERIOR_ILIAC_SPINE_LL,Derived dictionary value; rebuildable from canonical tables.,606,63,39,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANTERIOR SUPERIOR ILIAC SPINE LU,ANTERIOR_SUPERIOR_ILIAC_SPINE_LU,Derived dictionary value; rebuildable from canonical tables.,2597,55,35,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANTERIOR SUPERIOR ILIAC SPINE RL,ANTERIOR_SUPERIOR_ILIAC_SPINE_RL,Derived dictionary value; rebuildable from canonical tables.,606,63,39,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,ANTERIOR SUPERIOR ILIAC SPINE RU,ANTERIOR_SUPERIOR_ILIAC_SPINE_RU,Derived dictionary value; rebuildable from canonical tables.,2597,55,35,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,A PILLAR - LEFT,A_PILLAR___LEFT,Derived dictionary value; rebuildable from canonical tables.,63,30,13,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,A PILLAR - RIGHT,A_PILLAR___RIGHT,Derived dictionary value; rebuildable from canonical tables.,2790,38,13,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,BARRIER FRONT FACING,BARRIER_FRONT_FACING,Derived dictionary value; rebuildable from canonical tables.,2460,136,8,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,BEHIND BRAKE PEDAL,BEHIND_BRAKE_PEDAL,Derived dictionary value; rebuildable from canonical tables.,954,12,12,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,BRAKE CALIPER - LEFT,BRAKE_CALIPER___LEFT,Derived dictionary value; rebuildable from canonical tables.,1,185,185,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,BRAKE CALIPER - RIGHT,BRAKE_CALIPER___RIGHT,Derived dictionary value; rebuildable from canonical tables.,1,185,185,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,BUMPER - FRONT,BUMPER___FRONT,Derived dictionary value; rebuildable from canonical tables.,4,1224,612,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,B PILLAR - LEFT,B_PILLAR___LEFT,Derived dictionary value; rebuildable from canonical tables.,63,115,49,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,B PILLAR - RIGHT,B_PILLAR___RIGHT,Derived dictionary value; rebuildable from canonical tables.,1333,134,45,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHEST,CHEST,Derived dictionary value; rebuildable from canonical tables.,1,14576,1750,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHEST - LEFT LOWER,CHEST___LEFT_LOWER,Derived dictionary value; rebuildable from canonical tables.,34,3103,325,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHEST - LEFT UPPER,CHEST___LEFT_UPPER,Derived dictionary value; rebuildable from canonical tables.,2,3154,337,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHEST - RIGHT LOWER,CHEST___RIGHT_LOWER,Derived dictionary value; rebuildable from canonical tables.,34,3061,283,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHEST - RIGHT UPPER,CHEST___RIGHT_UPPER,Derived dictionary value; rebuildable from canonical tables.,34,3178,322,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CHSTBAND TAPED ON UPPER THX RIB,CHSTBAND_TAPED_ON_UPPER_THX_RIB,Derived dictionary value; rebuildable from canonical tables.,1995,1207,22,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CLAVICLE - LEFT INNER,CLAVICLE___LEFT_INNER,Derived dictionary value; rebuildable from canonical tables.,134,70,35,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CLAVICLE - LEFT OUTER,CLAVICLE___LEFT_OUTER,Derived dictionary value; rebuildable from canonical tables.,134,70,35,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CLAVICLE - RIGHT INNER,CLAVICLE___RIGHT_INNER,Derived dictionary value; rebuildable from canonical tables.,134,76,38,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,CLAVICLE - RIGHT OUTER,CLAVICLE___RIGHT_OUTER,Derived dictionary value; rebuildable from canonical tables.,134,76,38,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,C PILLAR - LEFT,C_PILLAR___LEFT,Derived dictionary value; rebuildable from canonical tables.,1682,18,3,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,C PILLAR - RIGHT,C_PILLAR___RIGHT,Derived dictionary value; rebuildable from canonical tables.,1682,18,3,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DASHPANEL - CENTER,DASHPANEL___CENTER,Derived dictionary value; rebuildable from canonical tables.,34,179,178,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT FRONT,DOOR___LEFT_FRONT,Derived dictionary value; rebuildable from canonical tables.,1995,151,49,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT FRONT CENTER,DOOR___LEFT_FRONT_CENTER,Derived dictionary value; rebuildable from canonical tables.,137,33,33,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT FRONT MID-REAR,DOOR___LEFT_FRONT_MID_REAR,Derived dictionary value; rebuildable from canonical tables.,137,33,33,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT FRONT UPPER,DOOR___LEFT_FRONT_UPPER,Derived dictionary value; rebuildable from canonical tables.,137,33,33,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT REAR,DOOR___LEFT_REAR,Derived dictionary value; rebuildable from canonical tables.,1995,88,44,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT REAR MID-REAR,DOOR___LEFT_REAR_MID_REAR,Derived dictionary value; rebuildable from canonical tables.,137,32,32,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - LEFT REAR UPPER,DOOR___LEFT_REAR_UPPER,Derived dictionary value; rebuildable from canonical tables.,137,68,50,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - RIGHT FRONT,DOOR___RIGHT_FRONT,Derived dictionary value; rebuildable from canonical tables.,3195,8,3,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - RIGHT FRONT MID-REAR,DOOR___RIGHT_FRONT_MID_REAR,Derived dictionary value; rebuildable from canonical tables.,3195,1,1,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - RIGHT REAR MID-REAR,DOOR___RIGHT_REAR_MID_REAR,Derived dictionary value; rebuildable from canonical tables.,3195,1,1,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DOOR - RIGHT REAR UPPER,DOOR___RIGHT_REAR_UPPER,Derived dictionary value; rebuildable from canonical tables.,3195,1,1,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
nhtsa_crash,sensor_attachment,DRIVER SEAT TRACK,DRIVER_SEAT_TRACK,Derived dictionary value; rebuildable from canonical tables.,2,1232,1220,instrumentation_info,$.results[*].sensorAttachment,instrumentation_channels,sensor_attachment,derived_rebuildable_code_values
